Accident ID;Date;Time;City;Country;Latitude;Longitude;Weather Condition;Road Condition;Vehicles Involved;Casualties;Cause
e08ae244;6/02/2023;15:00;Paris; France;9.840.319;51.439.691;Clear;Icy;4;5;Mechanical Failure
90238530;20/03/2023;5:38;Toronto; Canada;-22.907.447;14.308.908;Fog;Icy;4;9;Distracted Driving
5914abc2;22/05/2023;5:02;London; UK;87.358.848;1.086.317;Fog;Icy;1;7;Mechanical Failure
25f8b50d;19/12/2024;3:15;Beijing; China;-81.813.645;-80.667.542;Rain;Icy;3;7;Speeding
b2b18c88;3/02/2023;12:08;Mumbai; India;-47.947.407;-172.397.548;Snow;Icy;5;7;Distracted Driving
c07c04f3;7/03/2023;19:18;Tokyo; Japan;87.664.349;174.370.844;Rain;Under Construction;3;10;Speeding
7424242e;27/12/2024;3:44;Toronto; Canada;42.770.217;-1.432.165;Rain;Icy;4;8;Weather Conditions
8402b30d;24/07/2024;2:41;Tokyo; Japan;-53.466.951;-78.290.579;Hail;Under Construction;4;0;Speeding
9e180c22;9/09/2024;8:51;Beijing; China;-76.953.438;-15.304.042;Snow;Gravel;5;7;Mechanical Failure
1406670f;28/04/2024;14:09;Sydney; Australia;56.517.933;53.084.773;Fog;Under Construction;5;2;Drunk Driving
db954f8d;9/04/2024;11:00;Paris; France;-78.849.597;127.016.792;Fog;Icy;2;4;Mechanical Failure
ce3fbea8;29/04/2023;12:03;Tokyo; Japan;-19.207.081;-102.026.354;Hail;Icy;4;5;Distracted Driving
919e8d63;12/08/2024;10:41;Mumbai; India;-27.999.078;-110.073.958;Fog;Icy;4;0;Mechanical Failure
aed596a3;30/01/2023;21:36;Paris; France;33.578.164;130.168.535;Hail;Icy;4;2;Distracted Driving
3aa3e96e;18/10/2023;16:43;New York; USA;56.878.004;-147.647.103;Clear;Snowy;5;10;Distracted Driving
006759dd;9/06/2023;10:25;São Paulo; Brazil;67.270.059;70.436.084;Snow;Dry;4;10;Distracted Driving
fd071f84;14/12/2024;10:10;London; UK;-83.955.428;6.968.088;Fog;Wet;4;9;Weather Conditions
1bdb7446;20/01/2023;16:36;Berlin; Germany;-74.081.787;8.870.857;Rain;Icy;5;0;Drunk Driving
62717e3c;7/10/2024;11:48;London; UK;-46.378.334;-77.522.621;Snow;Gravel;2;2;Speeding
19110315;1/10/2023;3:12;London; UK;71.556.979;166.065.789;Clear;Snowy;2;7;Mechanical Failure
4c41845f;4/04/2024;20:11;Mumbai; India;10.166.746;106.460.361;Fog;Wet;2;5;Speeding
75a1aaa0;19/04/2023;4:11;New York; USA;51.684.053;-102.251.077;Fog;Dry;3;10;Drunk Driving
0736fdd0;1/12/2023;4:42;Paris; France;-68.523.013;-61.385.495;Storm;Wet;4;2;Distracted Driving
b4fc2ec3;16/01/2024;5:38;Tokyo; Japan;-12.877.978;11.192.447;Clear;Wet;3;1;Weather Conditions
5aecf11c;30/10/2024;10:26;Berlin; Germany;-47.514.433;-158.171.926;Snow;Under Construction;1;1;Weather Conditions
8d0c9631;21/09/2023;10:54;Paris; France;79.818.348;-99.113.058;Hail;Snowy;1;1;Mechanical Failure
0f0b9932;26/01/2024;7:56;London; UK;25.051.016;7.510.797;Snow;Icy;1;7;Mechanical Failure
7aebe747;7/06/2024;1:30;Beijing; China;55.354.924;108.527.421;Fog;Under Construction;2;2;Weather Conditions
5fd36849;28/07/2023;15:22;New York; USA;81.119.187;-42.950.675;Clear;Dry;3;0;Speeding
706f2e69;29/06/2024;2:43;São Paulo; Brazil;-0.492842;-92.297.952;Rain;Icy;5;2;Drunk Driving
4823ac33;29/07/2024;5:57;Mumbai; India;6.844.821;-26.319.545;Storm;Dry;5;7;Reckless Driving
204fee7a;5/09/2024;5:13;Toronto; Canada;-68.347.655;16.207.211;Snow;Wet;5;2;Reckless Driving
ef2e1e4c;30/10/2024;1:45;Berlin; Germany;11.196.086;70.069.588;Rain;Icy;4;2;Drunk Driving
6622f7db;12/12/2024;6:04;Beijing; China;76.808.167;-111.828.728;Storm;Icy;3;3;Drunk Driving
89d68ff7;8/05/2024;14:37;New York; USA;-8.346.699;-82.419.125;Hail;Icy;4;1;Drunk Driving
744fd56b;18/10/2024;15:07;Paris; France;23.929.823;-59.880.579;Rain;Under Construction;4;7;Speeding
37fd2bbd;9/05/2024;15:56;New York; USA;13.333.899;100.953.105;Clear;Snowy;1;2;Speeding
3,75E+100;13/03/2024;14:41;Paris; France;19.797.045;-141.374.032;Storm;Snowy;2;7;Speeding
85535ec5;12/10/2023;20:07;Mumbai; India;31.441.112;-84.391.409;Clear;Snowy;3;3;Reckless Driving
52d97534;3/09/2023;2:45;São Paulo; Brazil;4.963.654;134.927.082;Fog;Wet;5;7;Distracted Driving
5ffea803;16/09/2023;16:28;Sydney; Australia;35.345.084;12.382.754;Rain;Icy;2;0;Reckless Driving
785032f1;21/12/2023;10:52;London; UK;24.176.629;61.742.783;Snow;Dry;5;6;Speeding
6b94fe33;13/07/2024;8:37;Mumbai; India;-36.129.338;62.593.017;Rain;Icy;1;7;Drunk Driving
5fe078cd;24/12/2023;16:49;Beijing; China;66.124.048;141.630.641;Rain;Dry;1;7;Reckless Driving
8c5a2ee0;5/08/2024;5:26;Berlin; Germany;-56.530.835;-127.552.344;Clear;Under Construction;4;9;Weather Conditions
de62fa62;3/12/2023;14:09;Beijing; China;-60.900.809;14.873.817;Fog;Snowy;4;7;Reckless Driving
61487122;19/06/2023;3:02;Mumbai; India;-6.430.694;814.537;Snow;Snowy;1;1;Speeding
6bbaff88;27/08/2024;5:12;São Paulo; Brazil;62.830.944;-142.986.808;Storm;Icy;4;7;Drunk Driving
8f6f706c;16/01/2024;1:47;Paris; France;89.133.755;89.653.499;Rain;Dry;4;2;Speeding
cef64294;24/11/2023;13:57;Mumbai; India;25.518.191;78.383.941;Storm;Wet;1;9;Drunk Driving
10357624;11/06/2023;13:01;New York; USA;10.950.469;-65.341.669;Rain;Gravel;2;6;Drunk Driving
5c7c6a79;12/12/2023;17:39;Toronto; Canada;-51.827.041;11.755.038;Fog;Dry;1;9;Distracted Driving
e053a4c0;19/01/2024;14:17;Beijing; China;16.686.589;-30.902.842;Hail;Wet;2;5;Mechanical Failure
b4c5b1d6;31/05/2024;0:26;Berlin; Germany;2.541.173;-10.707.042;Storm;Dry;2;5;Drunk Driving
89f2fb17;5/03/2023;5:38;Tokyo; Japan;-33.443.254;162.487.956;Fog;Icy;1;0;Distracted Driving
97a59a5d;19/02/2023;8:19;Tokyo; Japan;-44.171.888;53.538.048;Hail;Icy;3;6;Reckless Driving
addbde8b;9/03/2023;4:39;Toronto; Canada;54.704.518;11.942.804;Storm;Icy;4;5;Reckless Driving
34d5aa2b;6/01/2023;16:10;Beijing; China;60.069.451;-118.103.242;Rain;Under Construction;1;7;Speeding
52d789e4;14/12/2024;7:11;Tokyo; Japan;-22.808.831;119.987.701;Hail;Gravel;2;5;Mechanical Failure
5bd5db81;29/07/2024;10:46;São Paulo; Brazil;-5.836.727;-177.901.405;Storm;Snowy;3;5;Speeding
3085e850;18/03/2023;23:02;London; UK;-5.038.179;-17.469.512;Clear;Under Construction;2;5;Drunk Driving
b69c186a;11/10/2024;1:52;Sydney; Australia;86.709.291;72.523.767;Fog;Dry;3;9;Reckless Driving
490fd40f;10/03/2024;12:42;Berlin; Germany;41.208.603;1.668.092;Clear;Wet;4;1;Speeding
c72a6f9e;2/11/2024;12:04;Beijing; China;41.877.459;44.593.103;Fog;Dry;5;6;Speeding
ee94dffd;2/10/2023;4:00;Mumbai; India;-87.110.395;96.156.483;Rain;Snowy;4;1;Mechanical Failure
12bc7b2d;23/12/2023;18:56;Paris; France;-26.205.024;66.573.533;Clear;Gravel;4;9;Speeding
d5f708cf;26/03/2023;9:03;Paris; France;-4.019.578;-109.227.618;Storm;Icy;1;0;Distracted Driving
a7afc1b4;28/12/2023;16:49;Beijing; China;62.685.867;-87.846.566;Clear;Wet;4;5;Drunk Driving
5c5ff710;1/02/2023;8:57;Mumbai; India;57.094.971;119.820.326;Snow;Under Construction;5;10;Speeding
925d269d;29/03/2023;17:31;Mumbai; India;-88.308.979;87.899.436;Clear;Dry;1;8;Distracted Driving
7e19bb8e;24/05/2024;7:33;London; UK;-23.976.003;163.840.482;Snow;Snowy;4;10;Drunk Driving
49bf7d98;5/02/2024;1:17;Paris; France;79.364.396;93.247.065;Fog;Gravel;2;8;Distracted Driving
87985ce8;7/08/2023;19:41;Sydney; Australia;-23.650.776;15.003.396;Rain;Icy;4;6;Distracted Driving
ff3eb305;8/05/2024;3:34;New York; USA;31.546.048;-162.940.282;Rain;Gravel;5;2;Weather Conditions
4b8d5f5b;19/03/2023;4:29;New York; USA;-51.367.454;71.561.778;Hail;Wet;1;10;Mechanical Failure
5d4faea6;6/09/2024;21:57;Paris; France;-5.966.685;-91.829.555;Fog;Snowy;1;5;Reckless Driving
5994a9a5;29/03/2024;2:07;Tokyo; Japan;31.099.946;113.349.568;Hail;Snowy;2;3;Weather Conditions
b77db26e;23/08/2024;23:03;Mumbai; India;53.783.837;-72.285.195;Rain;Gravel;1;8;Reckless Driving
f14804e3;22/10/2023;23:06;Paris; France;-25.927.423;-138.705.118;Snow;Dry;2;5;Mechanical Failure
7c8b0399;9/08/2023;23:22;Beijing; China;40.308.789;53.277.991;Storm;Wet;5;9;Mechanical Failure
de31060c;10/12/2024;10:19;Berlin; Germany;52.247.323;-43.408.567;Fog;Icy;2;9;Distracted Driving
adc97870;28/11/2024;13:33;New York; USA;45.631.714;-83.518.953;Snow;Gravel;1;1;Reckless Driving
a7d34358;13/04/2023;13:49;Mumbai; India;-54.405.998;163.979.475;Hail;Dry;2;10;Weather Conditions
20c9b7c5;10/05/2023;17:36;Tokyo; Japan;-72.470.484;-69.252.466;Rain;Icy;2;5;Speeding
9ddff9cf;24/11/2023;10:02;Tokyo; Japan;-2.484.275;-26.279.395;Fog;Gravel;4;10;Weather Conditions
081c2ae8;23/12/2024;10:53;Sydney; Australia;-54.336.792;21.273.753;Fog;Wet;3;3;Speeding
b8488f1c;30/10/2023;16:58;Paris; France;-81.006.383;-33.057.516;Fog;Gravel;2;10;Reckless Driving
1b8a17e6;21/03/2024;15:37;Paris; France;89.990.081;128.898.582;Rain;Gravel;3;4;Speeding
34ad9067;15/03/2023;22:50;Tokyo; Japan;62.776.536;140.266.538;Storm;Snowy;5;5;Reckless Driving
58dc4a6b;12/09/2023;5:58;New York; USA;-29.563.499;-177.550.863;Snow;Gravel;2;7;Weather Conditions
5d5443c1;17/01/2023;18:49;Sydney; Australia;12.822.698;-161.716.224;Hail;Icy;3;9;Distracted Driving
4a020649;15/12/2023;3:49;Sydney; Australia;46.315.377;102.425.872;Hail;Wet;2;5;Weather Conditions
47eea0e3;2/07/2023;17:11;Toronto; Canada;-66.510.048;18.291.228;Hail;Dry;5;8;Reckless Driving
8d6a44d5;19/09/2024;19:55;São Paulo; Brazil;36.285.926;50.013.032;Clear;Icy;2;3;Distracted Driving
88b0e747;7/05/2023;3:02;Beijing; China;8.313.556;92.382.589;Snow;Under Construction;2;10;Distracted Driving
1212f495;19/05/2024;7:22;Toronto; Canada;25.541.643;-150.772.913;Rain;Snowy;1;8;Distracted Driving
544aef80;16/11/2023;7:11;New York; USA;-63.104.895;83.093.458;Rain;Dry;5;8;Reckless Driving
561785ec;26/02/2023;10:01;Sydney; Australia;-8.966.749;-4.004.833;Hail;Under Construction;2;10;Speeding
659b4ec6;5/01/2023;23:26;New York; USA;37.796.462;-137.055.138;Fog;Under Construction;1;10;Distracted Driving
448e4a3e;25/10/2023;6:26;Berlin; Germany;-42.361.581;-19.875.134;Storm;Dry;5;7;Distracted Driving
3c88ef67;1/06/2023;0:46;São Paulo; Brazil;5.772.075;167.331.079;Snow;Wet;5;7;Distracted Driving
c343e1be;6/04/2024;14:59;Paris; France;-69.997.732;177.502.643;Clear;Icy;1;5;Drunk Driving
2fae6fe0;19/05/2023;14:24;Berlin; Germany;82.737.913;119.299.649;Storm;Snowy;2;1;Speeding
0a89040f;23/10/2023;5:22;Sydney; Australia;53.124.921;162.592.335;Snow;Under Construction;5;6;Speeding
601848a3;14/01/2023;13:48;Toronto; Canada;-27.090.913;150.131.251;Fog;Snowy;3;9;Mechanical Failure
2bc3f77a;2/07/2024;16:56;New York; USA;34.147.885;-59.001.851;Storm;Icy;4;3;Weather Conditions
e8a20a0f;23/04/2024;16:58;Berlin; Germany;-83.353.841;142.841.825;Fog;Icy;3;6;Reckless Driving
86a06dbd;18/11/2023;5:43;Beijing; China;2.392.047;73.910.288;Fog;Icy;3;2;Reckless Driving
2d847c3f;16/07/2023;11:52;London; UK;-35.474.471;29.917.546;Fog;Wet;3;2;Distracted Driving
00e72144;27/12/2023;21:33;Tokyo; Japan;-4.488.287;60.364.789;Clear;Dry;4;7;Distracted Driving
b54d780e;8/12/2023;8:21;New York; USA;48.512.864;-90.943.767;Clear;Dry;1;5;Mechanical Failure
9b8a1bdd;21/02/2024;23:19;New York; USA;-69.242.904;-119.422.766;Hail;Under Construction;2;0;Reckless Driving
c85d0bde;3/03/2023;19:19;London; UK;-33.551.306;66.802.907;Storm;Under Construction;4;10;Drunk Driving
62bf3c1d;29/03/2024;20:16;London; UK;-70.664.915;-5.844.597;Rain;Gravel;1;1;Weather Conditions
8b9ba2c7;2/09/2023;4:06;Sydney; Australia;24.946.894;-44.315.906;Fog;Under Construction;4;10;Drunk Driving
f4c50421;2/08/2024;0:23;Toronto; Canada;63.631.345;55.518.153;Clear;Wet;4;4;Weather Conditions
63c837da;29/02/2024;23:19;Paris; France;6.467.588;-587.209;Hail;Icy;1;8;Drunk Driving
6ea52f2a;22/07/2024;4:31;Tokyo; Japan;88.887.962;-4.417.183;Storm;Gravel;3;3;Distracted Driving
ce872cd8;3/04/2023;3:57;Sydney; Australia;18.950.011;59.394.444;Snow;Dry;2;7;Mechanical Failure
528c7f90;25/08/2023;4:02;Paris; France;6.817.054;13.739.048;Clear;Gravel;1;4;Reckless Driving
47960a2c;28/03/2023;0:02;Beijing; China;87.175.352;-5.387.781;Fog;Gravel;3;2;Weather Conditions
559c51fc;20/08/2024;8:19;New York; USA;32.515.532;41.012.184;Rain;Under Construction;4;0;Drunk Driving
6edf1ad3;19/07/2023;5:43;Paris; France;57.371.741;142.342.144;Storm;Snowy;4;4;Drunk Driving
9280e952;28/12/2023;3:07;New York; USA;-87.900.023;103.167.664;Clear;Dry;5;6;Speeding
cd655d32;25/09/2024;6:19;Toronto; Canada;10.254;39.811.748;Hail;Icy;4;0;Distracted Driving
c8444d57;8/02/2024;22:43;Sydney; Australia;-61.980.507;-83.139.796;Rain;Wet;3;2;Weather Conditions
97cbe7aa;4/09/2023;13:20;Tokyo; Japan;-66.272;-36.990.671;Rain;Under Construction;5;7;Weather Conditions
bd503ea8;13/02/2023;19:07;Tokyo; Japan;81.162.461;-34.807.162;Snow;Under Construction;2;10;Reckless Driving
77d4c403;28/02/2023;15:07;Paris; France;-525.005;-87.956.895;Storm;Gravel;5;2;Reckless Driving
bac336b4;17/02/2023;7:46;Beijing; China;44.615.784;-139.810.292;Storm;Icy;2;2;Weather Conditions
9c38f84e;2/11/2024;0:54;London; UK;-1.433.339;149.605.657;Snow;Icy;1;9;Speeding
1a0414a2;7/12/2023;20:51;Paris; France;53.006.364;89.515.761;Fog;Gravel;1;1;Drunk Driving
6af1d408;2/07/2023;1:04;Berlin; Germany;56.007.206;-17.227.205;Fog;Under Construction;2;10;Drunk Driving
27eb055a;24/12/2023;1:57;Tokyo; Japan;4.498.338;53.269.295;Fog;Icy;1;8;Mechanical Failure
a853e775;29/12/2024;4:07;Paris; France;-39.657.396;-98.952.671;Clear;Gravel;3;4;Weather Conditions
268f776c;4/10/2024;21:34;São Paulo; Brazil;-63.781.604;-2.292.774;Fog;Wet;4;3;Drunk Driving
a16dfd55;25/08/2024;9:15;New York; USA;-50.579.939;-107.595.428;Rain;Wet;2;10;Weather Conditions
9424e7b8;8/02/2024;15:37;Toronto; Canada;-89.609.613;-16.308.308;Snow;Dry;3;7;Speeding
a598d7af;13/04/2024;13:59;New York; USA;-83.655.114;31.584.769;Rain;Dry;2;5;Speeding
c14d22a1;22/11/2023;4:48;Beijing; China;-59.806.403;9.725.622;Fog;Wet;2;2;Mechanical Failure
29d221e3;15/11/2024;16:06;Tokyo; Japan;-43.302.874;-134.499.323;Fog;Wet;2;6;Drunk Driving
91bb3612;13/12/2023;22:48;Berlin; Germany;0.972027;-40.633.619;Clear;Gravel;4;0;Distracted Driving
1689ef16;20/11/2023;6:40;Paris; France;54.691.028;106.804.579;Fog;Under Construction;5;9;Speeding
e64be717;9/03/2024;12:32;Toronto; Canada;-32.522.299;-143.011.595;Hail;Gravel;5;0;Mechanical Failure
79489420;26/04/2024;11:47;Paris; France;-1.286.025;11.767.464;Rain;Dry;1;6;Mechanical Failure
ea2aead8;15/01/2024;15:59;São Paulo; Brazil;16.344.712;147.435.794;Fog;Dry;3;10;Drunk Driving
cd96afb2;3/03/2024;2:13;Paris; France;-80.115.077;-87.726.051;Fog;Under Construction;2;1;Reckless Driving
ceafac1f;21/06/2024;15:07;New York; USA;36.527.694;-143.246.739;Hail;Gravel;1;2;Reckless Driving
1c193a5d;2/06/2023;11:17;Toronto; Canada;-21.425.767;145.673.484;Fog;Snowy;4;0;Distracted Driving
14405661;30/01/2023;9:03;Beijing; China;22.851.191;-16.364.165;Fog;Icy;5;10;Mechanical Failure
f9393368;5/03/2024;3:41;Sydney; Australia;-9.410.362;-47.410.882;Clear;Wet;4;9;Mechanical Failure
4e82b65c;8/07/2023;23:59;São Paulo; Brazil;-52.263.285;-128.080.068;Fog;Under Construction;5;7;Reckless Driving
7891a349;9/02/2023;0:39;Paris; France;-71.873.185;23.835.324;Fog;Wet;2;1;Speeding
af580ed4;6/06/2024;3:00;Mumbai; India;71.091.203;-71.491.356;Storm;Under Construction;2;0;Drunk Driving
326192ee;22/04/2023;18:49;Berlin; Germany;-69.198.461;-172.501.657;Snow;Wet;1;0;Reckless Driving
3de3513c;26/10/2024;17:39;Toronto; Canada;23.149.713;88.527.136;Fog;Gravel;1;6;Drunk Driving
983090d8;9/02/2023;9:00;New York; USA;-15.988.317;-115.664.745;Clear;Under Construction;4;7;Reckless Driving
5da8fe76;24/02/2024;7:27;Sydney; Australia;-45.986.282;51.335.806;Snow;Gravel;3;1;Weather Conditions
d8d65aa9;1/09/2024;21:30;Beijing; China;-36.141.954;-118.149.933;Clear;Wet;2;8;Weather Conditions
85786a41;14/02/2023;13:37;Berlin; Germany;37.125.953;178.052.472;Fog;Dry;2;0;Mechanical Failure
e098b996;4/07/2024;7:22;São Paulo; Brazil;24.687.428;136.622.168;Storm;Icy;5;6;Drunk Driving
ea7b4154;1/09/2023;23:52;London; UK;47.055.195;-51.240.159;Storm;Gravel;5;7;Weather Conditions
fa6fcd4d;15/05/2024;7:40;Berlin; Germany;21.690.953;-128.367.034;Storm;Icy;4;7;Drunk Driving
a46e3d71;25/08/2024;8:39;Paris; France;34.398.028;-107.813.707;Clear;Icy;1;7;Weather Conditions
a286e1df;11/04/2024;6:13;New York; USA;39.028.501;-15.011.979;Fog;Under Construction;5;4;Speeding
76dca0b8;17/01/2024;6:02;New York; USA;85.568.306;138.985.317;Fog;Dry;2;0;Speeding
4938dea7;20/09/2023;8:16;New York; USA;28.991.788;38.074.776;Storm;Under Construction;3;4;Distracted Driving
80a4e849;29/07/2023;2:02;New York; USA;86.117.572;123.102.163;Snow;Gravel;5;3;Drunk Driving
129e497f;1/06/2023;4:00;Paris; France;3.295.314;12.183.889;Snow;Wet;1;4;Mechanical Failure
d7a673c4;20/06/2023;19:21;Paris; France;36.933.499;-35.321.314;Clear;Dry;5;4;Weather Conditions
aba8b327;1/02/2023;21:32;Toronto; Canada;68.075.159;177.789.991;Rain;Gravel;2;9;Mechanical Failure
55505173;5/07/2024;18:27;Sydney; Australia;-67.917.952;-172.257.135;Rain;Gravel;2;3;Weather Conditions
bc56ae7a;15/05/2023;5:35;Beijing; China;-67.457.894;141.023.704;Fog;Under Construction;5;7;Speeding
0ed21553;18/09/2024;9:01;Beijing; China;-3.518.011;-42.265.254;Storm;Gravel;5;10;Mechanical Failure
b340dfb2;23/12/2024;11:17;Berlin; Germany;-69.332.521;9.303.648;Fog;Under Construction;5;8;Distracted Driving
3e866798;29/08/2024;21:28;São Paulo; Brazil;7.864.734;4.620.296;Storm;Wet;1;4;Mechanical Failure
ebd94688;6/06/2023;12:05;Paris; France;-64.187.174;-4.337.767;Rain;Wet;2;9;Mechanical Failure
9e1fff77;1/09/2023;9:58;Mumbai; India;-11.304.462;27.976.321;Fog;Gravel;4;5;Drunk Driving
186ee3ba;13/03/2023;5:02;Mumbai; India;70.256.986;-77.166.686;Snow;Icy;2;1;Drunk Driving
decdebc2;16/12/2024;12:49;Beijing; China;-708.987;-26.726.402;Rain;Under Construction;3;4;Distracted Driving
0e78d3d5;18/12/2023;15:00;New York; USA;55.959.111;34.408.485;Hail;Gravel;1;10;Drunk Driving
587dcc61;13/12/2023;3:59;London; UK;-27.256.313;94.229.401;Snow;Under Construction;1;3;Reckless Driving
7c2eaf5d;13/09/2024;17:26;Toronto; Canada;-15.675.782;-101.371.518;Rain;Wet;1;1;Weather Conditions
f4b3b507;19/02/2023;2:47;Berlin; Germany;59.932.851;1.198.319;Clear;Under Construction;5;9;Drunk Driving
49e8fc3a;20/09/2024;23:50;Beijing; China;-6.593.798;37.532.614;Storm;Under Construction;2;8;Distracted Driving
f9e7204a;28/07/2024;21:03;Mumbai; India;8.519.604;-73.027.876;Hail;Under Construction;4;1;Distracted Driving
b5a64272;24/05/2024;23:46;Sydney; Australia;-31.685.746;79.707.333;Storm;Icy;4;7;Distracted Driving
c18dbd9e;27/10/2023;8:40;Paris; France;-22.045.862;43.789.843;Storm;Icy;2;1;Weather Conditions
edeb9696;4/02/2023;14:03;Mumbai; India;62.967.278;20.778.128;Clear;Under Construction;5;5;Drunk Driving
c69b88b5;18/09/2023;1:11;Paris; France;-57.941.925;44.584.256;Fog;Gravel;2;2;Drunk Driving
f2e0869e;13/09/2024;8:12;Paris; France;4.097.113;-44.721.447;Fog;Icy;3;10;Speeding
8d4dbbd1;6/07/2023;15:08;Toronto; Canada;74.658.619;31.759.984;Fog;Icy;2;2;Distracted Driving
1a092a8e;14/10/2024;6:18;Sydney; Australia;-78.499.326;68.514.129;Snow;Icy;2;1;Mechanical Failure
ea7098e0;1/01/2024;16:26;New York; USA;32.465.316;-167.224.617;Snow;Gravel;5;3;Drunk Driving
4bf1fc03;20/09/2023;17:18;Paris; France;57.441.111;104.003.065;Clear;Wet;4;4;Reckless Driving
cba0c943;2/04/2023;3:38;London; UK;6.273.983;-59.628.038;Snow;Snowy;1;8;Drunk Driving
46feeeae;8/07/2024;5:33;Tokyo; Japan;-88.462.838;56.397.067;Snow;Snowy;3;8;Distracted Driving
59139c66;25/02/2024;3:31;New York; USA;-59.252.078;157.521.717;Clear;Wet;3;7;Drunk Driving
a8bfa23b;4/02/2023;22:53;Toronto; Canada;65.349.686;140.037.623;Hail;Icy;4;7;Reckless Driving
8b13a805;11/01/2023;21:47;Mumbai; India;-8.083.434;22.724.551;Storm;Snowy;1;9;Mechanical Failure
687bcd1f;23/07/2024;5:34;Berlin; Germany;61.589.932;142.670.256;Rain;Gravel;3;3;Speeding
cc5351f3;27/03/2024;22:10;Sydney; Australia;11.664.275;840.437;Clear;Under Construction;4;4;Distracted Driving
239cb42c;18/06/2024;8:03;São Paulo; Brazil;63.110.383;151.465.552;Snow;Wet;3;3;Drunk Driving
eff8c606;23/06/2024;23:16;London; UK;-6.752.893;-2.743.026;Clear;Under Construction;3;6;Reckless Driving
1c5f4c51;29/04/2023;1:50;Toronto; Canada;41.012.573;-147.673.029;Hail;Wet;3;4;Reckless Driving
d2cc5935;15/03/2024;19:20;Sydney; Australia;6.126.583;-339.396;Rain;Gravel;5;8;Reckless Driving
c8a1f696;9/05/2023;5:29;Sydney; Australia;6.818.624;15.747.251;Storm;Wet;5;10;Distracted Driving
de397091;20/08/2023;22:28;Sydney; Australia;31.945.913;-36.084.305;Storm;Wet;5;3;Mechanical Failure
294cc49a;2/03/2023;22:03;New York; USA;-48.670.883;-110.727.825;Fog;Dry;3;0;Weather Conditions
7077f138;17/10/2024;19:51;Berlin; Germany;-86.899.662;17.130.217;Storm;Icy;1;1;Drunk Driving
3d04e364;24/10/2024;16:27;Toronto; Canada;16.736.728;79.320.413;Rain;Wet;4;7;Reckless Driving
7e4eaba4;28/10/2024;22:59;Tokyo; Japan;-23.331.746;146.651.622;Fog;Under Construction;3;8;Reckless Driving
7e564d5d;17/09/2024;0:15;São Paulo; Brazil;-61.295.748;12.895.949;Storm;Wet;2;9;Weather Conditions
95210d52;1/02/2023;5:48;Toronto; Canada;47.184.099;-18.729.919;Storm;Snowy;4;8;Weather Conditions
481b220e;23/03/2024;3:43;Mumbai; India;86.770.632;-47.386.095;Hail;Dry;2;7;Distracted Driving
befde164;14/10/2024;14:53;Mumbai; India;82.576.965;102.488.488;Fog;Wet;3;8;Speeding
d6861dd7;29/06/2023;23:13;Toronto; Canada;-47.664.699;119.785.653;Clear;Under Construction;4;8;Drunk Driving
4231e5b3;17/04/2023;5:08;Sydney; Australia;14.275.678;-752.735;Rain;Icy;2;9;Mechanical Failure
92b4f927;23/02/2024;19:56;Toronto; Canada;-25.004.693;117.598.866;Clear;Wet;4;1;Drunk Driving
46d0c51c;20/03/2023;3:55;Tokyo; Japan;40.315.505;-12.195.271;Snow;Wet;4;10;Reckless Driving
a636f7e2;10/09/2024;18:11;London; UK;-34.891.956;130.243.075;Clear;Under Construction;1;5;Reckless Driving
6dc19c25;20/07/2024;3:40;São Paulo; Brazil;5.215.204;153.067.339;Storm;Dry;2;9;Distracted Driving
0904a453;3/11/2024;6:04;New York; USA;5.059.899;-8.318.038;Snow;Dry;5;10;Speeding
1b463544;6/04/2023;0:37;Berlin; Germany;-7.269.679;107.898.806;Rain;Gravel;3;5;Distracted Driving
2685686;31/08/2024;19:49;São Paulo; Brazil;42.984.195;-169.184.651;Hail;Wet;2;7;Distracted Driving
45a04cae;13/02/2023;21:31;Tokyo; Japan;-2.641.355;172.936.752;Rain;Under Construction;1;5;Reckless Driving
916dfa92;1/08/2024;1:28;Sydney; Australia;-342.161;-95.455.716;Snow;Icy;5;8;Drunk Driving
3785cdab;5/09/2023;21:31;New York; USA;-31.782.021;-149.706.339;Clear;Snowy;4;3;Drunk Driving
